User;Qid;Tries;LastTry;Q1R;Q1C;Q2R;Q2C;Q3R;Q3C;Q4R;Q4C;Q5R;Q5C;Q6R;Q6C;Q7R;Q7C;Q8R;Q8C;Q9R;Q9C;Q10R;Q10C
2c2663d7ee9ce241720f99d4231b4bf6fb783e71bd7f1f0cd1668420c144dce3ce8a808c4b842e60477473f25e2227fc0cfe7c4be580607ca918bfa6715b8de8;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-06-20T09:02:35Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_V-P3-test-conocimientos-previos;incorrect;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
fe6875fefef567a9f80f4dcb4741b0b1d90d62449bb71bfb0380b67361f497297f6fea3544ce7cf55e53f5644f8aadd640261434c1562c13f5ae506497431715;9e7cbb8287c14a67a4d8e9a06c163d52;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
195bdcd18d2d605859b5614cddbe9ee70ac2bd296ecef9c0f6a4d4daef5ce9a397f40c3bc1119d93b6f0af62932e4ef5a74238f0815a47a1a704a4978e6d14f6;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-05-05T16:26:21Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
ae3c30b63eab7578a20a24cdaca1cd03278a6fd9b8bcd4f54e66e3eab3b3fd7396f40e4232e4e8039c29b80c225c59960a241cf64371d71a23ac1b1787269392;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-06T02:17:25Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_V-P3-test-conocimientos-previos;incorrect;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_F-P9-test-conocimientos-previos;incorrect;choice_V-P10-test-conocimientos-previos;correct
14396609fe11b74c5d4b837b6ba55f0b74d474d000352270698b067fbda4c1d0e5a2c88746b4d222f1e0f524d09e66c54276a09e2b6b622392427351a7c14777;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-12T10:40:08Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_F-P9-test-conocimientos-previos;incorrect;choice_V-P10-test-conocimientos-previos;correct
7275d5bf9067b1e0ca9a597aaa9226a6070c6e5039f877130274419d253f5b1bf125cef5ca67b50d3abb58c63bbb4ea00ac47752f55473210fdf676f19b40f13;9e7cbb8287c14a67a4d8e9a06c163d52;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1153e32def0266fd3eec61bf48b651b976da77de4ccad82bdc155e48d7d1ade9098bd00207276f948e2e11a07b55708821153cacd3015002915694688bcd4e39;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-04T08:25:56Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_F-P9-test-conocimientos-previos;incorrect;choice_F-P10-test-conocimientos-previos;incorrect
f80d24f5e23968c1998fa428430935ff931c35bf65ac5ba95dceb49b7cc099dcd523772b06d63b06e119f7908c09fce8e0d5f473905ad5d84893ed36d010408d;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-08T09:01:45Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_F-P5-test-conocimientos-previos;incorrect;choice_F-P6-test-conocimientos-previos;correct;choice_V-P7-test-conocimientos-previos;incorrect;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
1078440e2df4039714cbef2d9f6b58db939e2801503288094812c484cba68817da2a026d377622768b9f46c57e59174534ec59eb57c11079b170afd8856b79cb;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-08-02T21:00:58Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_F-P9-test-conocimientos-previos;incorrect;choice_V-P10-test-conocimientos-previos;correct
3cbf9475018105bae725f8a30263bc1fe5fe270462ff426d33027c72fc08850d88154a29e2de39c04714e292117b4b0520ce41d410c8522ec8cee7b4b4b46c2c;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-04T12:58:08Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_V-P7-test-conocimientos-previos;incorrect;choice_F-P8-test-conocimientos-previos;correct;choice_F-P9-test-conocimientos-previos;incorrect;choice_V-P10-test-conocimientos-previos;correct
479cd4cb33e57a464212e87d9c4c5f4377824696a3334aa9cea48bc5ea723ea348b88dd2d7c441530f9516951a2532d68aac5d654961626a8d9c506aa81ff307;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-07-02T07:18:02Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_F-P10-test-conocimientos-previos;incorrect
b68eca88ac95643a98faaa6fc427bfdc5ae490d45614f8921e443aa57bb7cefa1255b360c0e8ee927c038b5028a6231b88f5a12dbd78e027824c7c936b7883f4;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-05-03T17:58:18Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
12e599d6ef57cf5cd209de8c5fab4647b06b9e1e8d25df6af82cab307f263bab6888b0db7ae87585fc1fdbebdca2caaaf2e0e22e668f1b385cffe19e1b0d0d72;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-27T19:10:03Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
3a33b4daefdd1476553fa5dde268a3fae4e3f310020d7ddd061e5348277c22c097db68396189cacb7413b7b4492e75c4c56db6f391597c4ee533e62150786db5;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-07T08:57:23Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_F-P10-test-conocimientos-previos;incorrect
2584c2f0afffd38d4ee6e4019aa0a84b3ff093750b2e5c413562b5e9095510c6670601d9cb8429653f57a81d8cbff0f6e492320e35295815ace966862c4d7670;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-18T11:32:03Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
b6135f6bc68e28bcdcb02c358d1d394ed30fd767fedd1730abfe2eda35ae34badfbe1296cb03f1163618f57bc83c151a6fd801c072e22969631783e94f9c787b;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-09T19:23:15Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_V-P7-test-conocimientos-previos;incorrect;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
7c1e0f3487afb6de6521ea7adf61b3f7e9620cdc2f3c59c55d96dbfda654682b7285e1e9d278ba47ce496eaf2f70361940cb1606bc3af392ce9e152b406a8f7a;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-06-20T10:21:49Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_F-P9-test-conocimientos-previos;incorrect;choice_F-P10-test-conocimientos-previos;incorrect
968c3ba68680a3b5b5557a33983c6a55ec2004c5c6926fddb1e254ef79419ed901f84a84117f3c587ecc60c6a030f99f01dd164e2823e644ed2d89168eb96c4e;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-12T02:38:58Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_V-P3-test-conocimientos-previos;incorrect;choice_V-P4-test-conocimientos-previos;incorrect;choice_V-P5-test-conocimientos-previos;correct;choice_V-P6-test-conocimientos-previos;incorrect;choice_V-P7-test-conocimientos-previos;incorrect;choice_V-P8-test-conocimientos-previos;incorrect;choice_F-P9-test-conocimientos-previos;incorrect;choice_V-P10-test-conocimientos-previos;correct
5d47077742504c466e6da5ff00ff775a3b487337eed927f8d134534decf5e12db8f00cbe68c946eb21b1ad545b1ae675b4764f6e77cfd8104ab6071648c2abf1;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-05T05:39:49Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_V-P4-test-conocimientos-previos;incorrect;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_F-P9-test-conocimientos-previos;incorrect;choice_F-P10-test-conocimientos-previos;incorrect
46eab0cd5a48845c8a8e7280ca4b835d498ee174fa2a9a6fcb1530903e3cc20b3449155542afa40ecb7a4dc49c4a5b7c0559029243c2c9912a5c05cc85b9aed7;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-04T17:20:50Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_V-P3-test-conocimientos-previos;incorrect;choice_V-P4-test-conocimientos-previos;incorrect;choice_V-P5-test-conocimientos-previos;correct;choice_V-P6-test-conocimientos-previos;incorrect;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
dcf51337fd3b89a5d12d6ff559975289ac5232c83b991595bc773b0330f30c9316bef5d7b5f35e857c8409c07424ce49b57fc403497af510ca7fcca32e41afa9;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-07T17:31:08Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_V-P4-test-conocimientos-previos;incorrect;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
1f58fde61cf2863812a651a46e6f5e7d06b9fece3022766c389dd2dc764e4aeb5b242b76b04b5ad620618a3f62afcf3162fc47e807381603107fd1d650d43e80;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-04T14:17:25Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_F-P10-test-conocimientos-previos;incorrect
6d9406800cb908578e92bbff6b452ccb30e220866ef5ddb90495f54e2f961d86cd02a0ff69b967d1f5195fae5d945e13fd3a05539ac30e37d6ae2c9c9541408f;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-04T10:36:05Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
5b3cba14a8c3fad516361de504729ebbde0fd3ddd4bf1146d89f6abceca9374263ba83923f890332ae2000f78dde2d09a7666ca805b72eebc8991a83fc85c0a1;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-05T18:32:45Z;choice_V-P1-test-conocimientos-previos;incorrect;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
65205ffc061fce23ffbb2f7e898c8ab63bb3c28efbd6ecbd3512e4c81b4b49aac9d4e8f2982b50c7cc04669dec740aca15dcc7fd420b723775c3ba3b3401a361;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-27T10:07:42Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
360e69293f4f1145c4a58577d55e4d8a6971c6f4a058c9e19730a2a19395657976da346051324749fd35229b17f24bbf6100c11c18e2c34929c8d92fd1633943;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-05T19:51:32Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_V-P7-test-conocimientos-previos;incorrect;choice_F-P8-test-conocimientos-previos;correct;choice_F-P9-test-conocimientos-previos;incorrect;choice_F-P10-test-conocimientos-previos;incorrect
01959384dd2c50af18eca06d723ea2bda7ca66b30a38d628dc7bb0633407154c0a6274562b667a689e0f2ae57529a1d4767ff2eab36d949a74f9d1d5bdf69bae;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-07T04:39:54Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_F-P5-test-conocimientos-previos;incorrect;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
e90d648ace427d2485655debd97a1351d8deae075c1bfbda8a5ea7a6716f70121ee6637c7341496ff666122e2177f002a4f169da2bf495dca40e7272c8591687;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-05-09T18:06:22Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_V-P4-test-conocimientos-previos;incorrect;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
5f1679dd8f821f8498bf738fb2ba4a78dccc0b122566a2d1792a605d61a91a5170c894ad3b3f6de5f9063a9ff5bcafc6ecfa76fc52d46ae58c031391fad1d3fc;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-05-28T19:09:55Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_V-P3-test-conocimientos-previos;incorrect;choice_V-P4-test-conocimientos-previos;incorrect;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
18c05abc1d981d353ac729289c5bf9f0c2c1f15acf2f47642f8adf147134cf16d8d0207db7497550dcddb31033b9ca962888f6165f14c7cbb3330530c83ce4be;9e7cbb8287c14a67a4d8e9a06c163d52;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
dedbefbbcf055425c8dec6ef799d79809f656184380ce4f9dfe5c860321767c5d253f78e1079068200231da29f664a09e6ddd3e0876d5134e3692421d0987cbe;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-04T08:37:43Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
eb94c19dcad70e9344544af4708694b3ae7f7304df3a8794d9e47257e701198352272c2d2ee76517bff942f565e66c9a0d3b2702b4485a1358239b0efacf836a;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-06T10:28:27Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_V-P4-test-conocimientos-previos;incorrect;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
